,comment,Label
1969,"film kötü vasatin altinda kalmis , at çöpe malesef .5. 
",0
1970,"bu yilin en iyi animasyon oscarini alir sanirim.. yada en azindan 3 adaydan biri kesin olur... 
",1
1971,"bazi arkadaslarin bu filmi elestirmesine anlam veremiyorum kesinlikle intikam kurgusu çok güzel islenmis kevin bacon bir harika ve tabikide filmin müzikleri. 
",1
1972,"izledigim ilk romantik/komedi filmi ama en iyisi oldugunu söyleyemiyecegim ama yüinede türüne göre çok güzel bi film...!!!8.. 
",1
1973,"mütis diyaloglar , süper anti kahramanlar + tarantino = . 
",1
1974,"neyi tuttu bu filmin anlamadim siradan bi vampir filmi...blade gibi bifilm olsa tamam.. 
",0
1975,"gerçekten igrenç bir film . 
",0
1976,"seyrettigim en güzel filmlerden biriydi beni çok etkiledi . 
",1
1977,"bu filmi ve serisini film yerine koyan arkadaslar vampir filmi seyretmek istiyorsaniz guillermo del toronun 1993 yapimi cronos filmini lütfen seyredin o zaman vampir filmini izlemis olursunuz. 
",0
1978,"kepaze bir film. inanin filmi izlerken bir insan nasil böyle yanli ve acimasiz bir film yapabilir diye insanliginizdan utaniyorsunuz. insanlik için utanç verici bir film... . 
",0
1979,"filmi izledim fakat çok abarttilar fazla korku yok filmde hatta hiç bir sey yok komedi filmi gibi.... 
",0
1980,"çok ama çok kötü bir film. izlemeyin derim.. 
",0
1981,"bu kadar güzel bir filmin ikincisini çekeret bu kadar berbatmi edilir yazik olmus. 
",0
1982,"kitaplarinin hepsini okudum.bu bölümde tüm merak ettigim kisi caspian!bu çocugun davranislari beni gerçekten büyüledi(kitabini okuyanlar bilir).ahh tabi küçük bastibacak'i da unutmamak gerikir canim!!! =). 
",1
1983,"uzun zaman sonra ilk defa bir film bitmesin 5-6 saat sürsün istedim. 
",1
1984,"arkadaslar sakin izlemeyin derim. bundan çok daha korkunç, çok daha kaliteli filmler var. ben sadece son 5 saniyesinde birazcik tirstim onun disinda tamamen esneyerek izledim diyebilirim. bilinen konulari bilindik sekilde islemis. kalite olarak da oldukça zayif. sonuç: . 
",0
1985,"flim bence  alir çok aksiyon bekliyenler fazla ummayin ama izlemeyenler çok sey kaybeder filmin sonu müthis bitiyor bayilacaksiniz. 
",1
1986,". 
",0
1987,"1 puan bile çok ama daha azi yok.. 
",0
1988,"little miss sunshine ve alan arkin isimlerini kullanarak izleyiciyi kendine çekmeyi basaran ama pembe dizi konusundan öteye gidemeyen konusu ve kurgusu ile bende büyük hayal kirikligi birakan bir yapim.. 3 puan verdim... 
",0
1989,"o kadar hos,o kadar sicak,o kadar insancil bir film ki.tarihi olay ve sahislardan hareketle bir dönemin nostaljik resmi geçidi sanki.tom hanks filmde extrem performans sergilemis.tekrar tekrar izle mantigi olusturan ve bagimlilik yaratan bir film,benden uyarmasi.... 
",1
1990,"berbat bir filim diye buna denir. izlemezseniz çok sey kaybetmezsiniz.. 
",0
1991,"arkadaslar filmi bugün izledim harkia müthis bi film bence gelmis gecmis en güzel romantik film herkeze tavsiye ederim...... 
",1
1992,"gerçekten çok sicak ve çok güzel bir film.. insani bir an olsun sikmiyor izlemenizi kesinlikle tavsiye ederim (bu arada soundtrackini begenenler için : john legend- someday ). 
",1
1993,"hiç güzel degildi, sikici ve kara komedi beklentilerini hiçbir sekilde karsilamiyor. ben hayalkirikligina ugradim.. 
",0
1994,"tüm dünyayi gündüz ortaya çikamayan beyinsiz vampirlerin ele almasi çok ilginç.ortada tonla insan var ama ordudan polisden kimse yok.dar bütçeyle çekilen oyunculukla ayakta kalmaya çalisan vasat bir film.filmi izlerken megerse blade ne büyük filmmis diyeceksiniz... 
",0
1995,"film 10 numara.çok süper bir film.will smith çok iyi oynamistam ona göre bir rol will smith te filme göre bir oyuncu.sonu beklentilerin çok altindaydi yalniz.çabuk gelisip bitirdiler filmi.. 
",1
1996,"bide herkes biseyleri siz beyeniyorsunuz diye beyenmek zorunda degil sizin olumlu dusuncelerinize saygi duyuyorsa birileri sizde olumsuz dusunce belirten insalara saygi duymak zorundasiniz cahillikle suclayip buraya bisiler yazmak kadar bos hemde bombos bir yorum yok saygilar. 
",0
1997,"çok güzel bir film  hem küçüklerin hem yetiskinlerin izleyebilecegi siradisi bir dünya. arkadasim ""aslan"" kelimesi türkçemizden alinmis degil, maalesef. persian farisi (film settine göre). ama tabii onu duymak da güzel  
",1
1998,"filmin ilk yarisi kizin oele yolculugula geciyor sadece ve gercekten cok sikici.ikinci yarida filmin adina yarasir olalar olsada cok sade ve yavas ilerliyor film.. 
",0
1999,"koskoca jean reno kendini düsürmüs,filme gelince bes para etmez nerde o izledigimiz penme panter çizgi filminin uyarlamasi.. 
",0
2000,"konusu ve oyunculuk iyi özelllikle audrey tautou e dikkat edilebilir film biraz duragan olsada komik ve eglenceli insani sikmiyor ve sürükleyicide bir tarafi var tavsiye ederim pisman olmazsiniz. 
",1
2001,"aksiyon beklenecek bir film degil fakat gayet sürükleyici ve akillica olusturulmus bir senaryo..oyuncular rollerini gayet basarili bir sekilde yerine getirmis...izlemenizi tavsiye ederim.... 
",1
2002,"çok güzeldi bayildim resmen sonunu beklemedigim bir sekilde bitirdiler sasirttilar beni ama bu daha da özle olmasi sagladi tabimutlaka izlemek lazim diorum. 
",1
2003,"is görmez bir film 'wanted' ile kiyaslayanlara lafim sudur: 'yanina bile yaklasamaz.' eger angelina degilde baska biri oynasaymis filmin sonunu getiremezdim heralde.. 
",0
2004,"m.night shyamalan in inanilmaz düsüsü devam ediyor.bir çeviri nasil bu kadar kötürü yapilir adeta ders vermis hintli yönetmen. fazla yorum yapmaya gerek yok.. 
",0
2005,"tek kelimeyle muhtesem bir film hayatimda izledigim en iyi film diyebilirim . 
",1
2006,"yaziklar olsun. daha önce bir çok kötü film izledim ama hayatimda gittigim en ucuz ve en kötü filmdi diyebilirim. güzel bir afis yap, saglam isimlerle donat ki bir güven olussun ve içine ne koyarsan koy. ucuz, seviyesiz, komedisiz, bir filmden beklemediginiz hersey.... 
",0
2007,"çok abartmissiniz yaa o kadar da olaganüstü ni film degil yaa yapmayin beaa.... 
",0
2008,"çok hosuma gitmisti bu film. 3 kere izledim.. 
",1
2009,"guzel efekt bos film !!!!!3-10...... 
",0
2010,"klise bir filmdi. yani film sektörü senaryo ve yönetmenlik bakimindan bu kadar ilerlemisken hala insanlari germek için biraz kan et ve ani efektler mi gerekli? kurt adami oynayan oyuncu iyi is çikarmis ama senaryo çok desteksiz. hiç begenmedim verdigim paraya da üzüldüm.. 
",0
2011,"film senaryo, kurgu olarak güzel bir film olsada biraz havada kalmis bir film. filmin sonu daha etkileyici bitebilirdi ve filme biraz daha aksiyon katilabilirdi diye düsünüyorum, ayrica filmin basi biraz fazla uzun ve sikici olmus, buna ragmen 10 üzerinden 7 puani hakediyor izlenmeye deger. 
",1
2012,"kitap müthis sürükleyici. kitaptan beyazperdeye genellikle uyarlama fazla oluyor kimi basarili kimi degil. oyuncu kadrosu çik iyi özellikle scarlett johansson'i beyaz incili kizda da çok begenmistim.. 
",1
2013,"belki de bugüne kadar izlemis oldugunuz en anlam yüklü korku filmi olacak(aslinda sadece filmin türü korku,korku adina pek de bir seylerin oldugu söylenemez...) agir ilerleyen ama sikmayan,the eye tadinda seyirlik bir film.... 
",1
2014,"müthis bir film gerçekten.... 
",1
2015,"film gercekten cok iyi, kurgu olarakta, efekt olarakta fantastik sinemanin yas sinirlamasi koymadigi filmlere yas siniri getirerek buyukler için fantastik bir film yapilmis ve sonu gerçekten izlemeye deger. 
",1
2016,"adrien brody bile kurtaramamis ama onun için izlenir. 
",0
2017,"tamamen giseye yönelik ve gençleri etkilemye çalisan siradan bir film . 
",0
2018,"siyasi propaganda yapan bir film. keske konu baska olsaydi.. 
",0
2019,"film gercek bi olaydan alinmis.sadece dovus filmi degil ayni zamanda felsefesi de olan ve insanlara ders veren bir cok sahnesi var.oyuzden herkesin begenecegini dusunuyorum. 
",1
2020,"*süper *harikülade *inanilmaz *etkileyici bir film olmus mutlaka izleyin. 
",1
2021,"çok basit ve korkudan eser olmayan bir film. tek kelimeyle berbatti... 
",0
2022,"son zamanlarda izledigim en ii filmlerden biriyidi.kurgusuyla , konunun islenisiyle, oyunculariyla(hugh jackman herzamanki gibi müthisti) .... herseyiyle mükemmel bi filmdi.film boyunca sizi sasirtacak seyler hiç bitmiyo. mutlaka izleyin .... 
",1
2023,"yorumlara bakip gitigime bin pismanim.çok fazla kuru gürültü var.bu filme harika diyen yorumcularin yorumlarina saygi duymakla beraber sinema anlayisindan süphe ediyorum açikçasi.vasattan öteye geçmicek bir film.. 
",0
2024,"son yillarda türk sinemasini ayakta tutan gerçekten övgüyü hakeden tek film...emegi geçen herkese tesekkürler.... 
",1
2025,"film bence süperrr ötsi olmus heyecan ve gerilim arayanlar varsa bu filmi sakin kaçirmasin arkadaslar. 
",1
2026,"izledigim en kötü film.. 
",0
2027,"bombos bir film ney yani bu allaskina bu filimmi yaaa üfff bu enteller ne taraflariyla algiliolar bu filmi ben anlamiorum vallahi yani bu filme ne yorum yapilir birie sölesin bana nolur. 
",0
2028,"film gerçekten bana göre kötüydü..iii oyunculardan iyi bi yönetmenden bu kadar kötü bi film beklemiodumm. 
",0
2029,"bu mu simdi çok beklenen film.. çok yazik oldu parama ve zamanima tv de oynasa cani sikilir izlemez insan . 
",0
2030,"çok begendigim filimlere genelde 2 defa yorum yaziyorum. ve bu filim tam bir dehset. solugunuzu kesen sahneler, sansür konulmayan sahneler hepsi bu filimde. . 
",1
2031,"berbat bir film fazla söze gerek yok berbat.. 
",0
2032,"geçen otobüste açtilar bunu yolculuk zehir oldu ya çildiracaktim az daha berbat ötesi bisi. 
",0
2033,"çok ilginç herkes ilkiyle kiyaslamis begenmemis,ben filmi begendim..ilkini hatirlamiyorum belki o yüzden,daha da çok sevdim diyebilirim.. 
",1
2034,"simdiye kadar çekilen filmler içinde ayri bir yere sahip olan, etkileyici, yürek burkan, çok ama çok degerli bir film...izlemeyenler çok sey kaçirmis olacak, bu filmden mahrum kalmak hiç akil kari degil.kolay kolay unutulmayacak bir basyapit.. 
",1
2035,"hayatimda izledigim en sikici filmdi...sadece görsel sovdan ibaret...klasik kiyamet senaryosu...adam gibi elle tutulur bir konu bile yok...aylardir beklenen bir film için tam bir fiyasko.... 
",0
2036,"filmi dün seyrettim ve çok begendim.sürükleyici bir film olmus.filmin sonuda beklenenlerin aksine olmus.gayet güzel bir film.. 
",1
2037,"kupa töreni olmayan bir sampiyonlar ligi finali.. 
",1
2038,"filmi az önce izledim. avatardan sonra gelen 3d film olmasi ( alice harikalar diyarinda saymazsak) bir kaç gün is yapacak film. gene klasik bir video oyununun sinemaya uyarlamasi olmus.. gof of war !. 
",0
2039,"filme dün gittim ve çok da iyi bir film degil özellikle bazi yerleri çok saçma ve sikici romantik komedi hiç degill... 
",0
2040,"bu film gayet guzel arkadaslar ne den bu kadar, hadi 7 olsa falan anlarim, ama 5 ortalama puani da çok düsük.. .bence gayet guzel bi filmdi 9.0. 
",1
2041,"gerilim filmlerini beyenmeyenlerin bile hosuna gidebilecek bir film.ben begendim.. 
",1
2042,"harika bir jetli filmi efekler oldukca gercekci ve konu ile butunluk icinde uzakdogu duvus sewerler icin bu film biçilmis kaftan ya gercekten cok basarili biryapit izlenmeli. 
",1
2043,"muhtesem ötesi bir film.baska bir sey de demiyorum. 
",1
2044,"gelmis geçmis en iyi türk filimi diyebilirim.öyle sivrilen bir oyunculuk yok.hersey herkes birbirini tamamliyor.bir klasik.. 
",1
2045,"film süperdi,kesinlikle izlenmesi gereken bi film. ayrica soundtracklari bilen varsa ve yazarsa sewinirim=). 
",1
2046,"korku belki göreceli bir kavram olsada. bu film gerek kurgusuyla gerek oyunculukla biseyi basarmis. onca saçma sapan korku filmleri oy alacagina yüksek oyu hakeden güzel sürükleyici bir film. herkezin izlemesini tavsiye ederim.... 
",1
2047,"izlenesi filmlerden..jack nicholson ve morgan freeman iyi ikili olmus... 
",1
2048,"hayatimda izledigim en güzel aksiyon komedi filmi. dram yazmislar ama bence o yazi yanlis...  
",1
2049,"sinopta tek sinema var ve bu filmin burada gösterime verilecegini sanmiyorum.. üzüntümüz büyük. 
",0
2050,"kimseye tavsiye etmiyorum butür filmlere herzaman yapilan yorumu birdaha yapmak istiyorum..zaman kaybi!. 
",0
2051,"2006 en iyi filmi tartismasiz kesinlikle izlenmeye deger. 
",1
2052,"vampirli bir filme bu kadar güldügümü hiç hatirlamiyorum  
",0
2053,"the dark knight filminden sonra izledim we hayatimin iki saatini bosuna harcadigimi düsünüyorum. 
",0
2054,"yillardir hayrani oldugumuz çocuklugumuzun en büyük çizgi filmine hakaret oldugunu düsünüyorum.250 bölümlük çizgi filmi 1.5 saate sigdirmislar.çok daha ii olabilirdi..(o da ismi hatrina). 
",0
2055," -> bu puani din hocasinin notlari okurken söyledigi sözlerden dolayi verdim.bos vaktiniz varsa dahi izlemenizi tavsiye etmem, bos vaktinizi bosa harcamayin.sanki bi film çekilmis, bazi sahneler de kesilmis ve ben o kesilmis sahneleri izliyormusum gibiydi.. 
",0
2056,"zaman kaybi!. 
",0
2057,"hayatimda izledigim en iyi filmlerden biri. sinemaya film izlemek icin gidilcekse bu film icin gidilir. bu filmi tek gecerim..... 
",1
2058,"ben filmi hiç begenmemekle beraber,bu kadar yildiz oyuncuyu almis bir prodüksiyoncuya tesekkürü borç biliyorum.film vasatin da altinda kalmis ama yine de 3 büyük yildizin olmasi filmi en azindan,bir göz atmaya deger kiliyor.begenmedim.. 
",0
2059,"banada çok basit geldi.sanki çocuk korkutuyorlar düsman diye koyduklari canavara benzeyen yaratikla.çok çok vasat.. 
",0
2060,"çok basarisiz bir film olmamis hiç begenmedim...bir sinema filmi bu kadar basit olmamali bence türk yapimi iste neyse tavsiye etmiyorum arkadaslar paraniza yazikk.... 
",0
2061,"inanilmaz saçma film..bosa zaman kaybetmeyin derim... 
",0
2062,"oyuculuklara sözüm yok ama konu çok siradandi bu yabancilari hiç anlamiyorum en ufak seyde hemen ayrilalim diyolar  zirf oyunculuklara. 
",0
2063,"cage in artik her filmde oynamasina anlam veremiyorum.çerezlik film baskadir.tony scott in son yillarda çektigi filmler çerezliktir mesela.klisedir,ne olacagini bilirsin ama film kalitelidir,kendini pazarlar.drive angry bastan asagi fiyasko bir film.. 
",0
2064,"ölümsüz olmadigimizi anlamak için bu filmi izlememize gerek varsa oturup hepimiz izleyelim. ne oldugu belli olmayan yarim yamalak bir film kisacasi bu kadronun boyle bir film çekmesi ve bizlere bunu izlettirmeleri zaman kaybindan baska birsey degil.. 
",0
2065,"jack nicholson da morgan freeman da bir harika mutlaka izlenmesi gereken bir film. 
",1
2066,"tek kelimeyle mükemmel bir film. bu kadar zaman izlemedigim için pismanlik duydum açikçasi.... 
",1
2067,"son zamanlarda seyrettigim en müthis filmlerden bir tanesi..kesinlikle bu türü seviyorsaniz seyredin..25 ocakta vizyona girecek sanirim,paraniza yazik olmayacak buna emin olun....ayrica bu film ne bilim kurgu nede dram,gerilim ve korku tarzinda mükemmel bir film..seyredin... 
",1
2068,"türüne bilim kurgu denmissede ben fantastik sinemada önemli bir yeri olucagini düsünüyorum güzel ve eglenceli bir filmi. 
",1
2069,"bu tür aksiyon filmleri içinde en kötülerinden. 
",0
2070,"orijinal olmanin yolunun pegasus'u siyah yapmaktan geçtigini düsünen bir film var karsimizda desem,ne oldugu hakkinda az-çok fikir sahibi olabilirsiniz.devsirme 3-d'siyle de gösterimdeyken oldukça elestiri almisti.bu yüzden sinemada izlemedigim için kendimi iki kere sansli hissediyorum.. 
",0
2071,"arkadaslar dün bu sitedeki puanlamaya göre filmlere söyle bakiim dedim.hangi filmleri izlemedim diye...filmi aldim ve izledim...filmde o kadar kurgu yapmislar ki insan bazen bir sahneyi iki kez izlemek zorunda kaliyo ve sonuçta tabii ki çok begendim... çok zekice hazirlanmis bir senaryo.... 
",1
2072,"bu filme 1 puan verdim onu bile verdim (onu bile vermek istemiyorum). hayatimda izledigim en berbat film. 
",0
2073,"son zamanlarda seyrettigim en berbat film. 
",0
2074,"bu filmi izlerken vaktime acidim... sonunda biraz kurtarir gibi olsa da gene de vakit harcamaya degmez . 
",0
2075,"bondun tek eksigi gögsündeki j harfi ve bir pelerin. baska da bir sey demiyorum. aksiyon, macera on numara ama biraz da gerçeklik olsaydi keske.. 
",0
2076,"benim için vakit kaybidir bu film... 
",0
2077,"klasik korku filmlerinden. iki sevgili doga gezisine çikiyorlar ve baslarina psikopatlar tarafindan türlü türlü isler geliyor.. asina oldugumuz seneryolardan. gereksiz yere çekilmis bir film bence benzeri çok . ve benim için de gereksiz yere izledigim bir film .. 
",0
2078,"tekk kelime mükemmell.... . müslmanligim la gurur duydugum bir basyapit..!. . . diyecek çok söz ver ama ne sirasi ne de zamani..!. 
",1
2079,"cebeciyavuzza atfen insanin kendini film elestirmeni zannetmesine gerek yok bence insan herseyi sorgulamali ve elestirmeli tabi zamanimizin türkiyesinde bu zor ayrica filme puan vererek farkinda olmadan dedigin seyi sende yapiyorsun  
",0
2080,"film iyi, hikaye iyi, ancak oscarin gerçekten belli politika ya da o yilki bakis açisina göre verildigini düsündürüyor, zira ödüllük bir film degil. izlemeseniz de fazla bir sey kaçirmayacaginiz filmlerden. bu kadar çok oscar almayi hakeden bir film degil. ama oscar bu kime gidecegi belli olmaz.. 
",0
2081,"7 puan çok fazla. sadece bu kadarini söyleyebilirim.. 
",0
2082,"film güzel fekaaat koca filmi tek kisilik kadroyla geçistirmisler sikici degildi genede adam tek basinada olsa götürmüs filmi diyorum izlenmeyecek bir film degil.... 
",1
2083,"yabanci menseili yesilcam filmi. konu son derece siradan.. . sadece kiz güzel ve sevimli. sadece kizin hatrina . 
",0
2084,"güzel bir korku filmi bazi sahneleri güzel oldugundan izlenmeye deger . 
",1
2085,"çok muhtesem bir film sonu etkileyici gerçi ben filmin sonunu tahmin ettim ama atma yöntemiyle. 9 verdim. 
",0
2086,"iyi bir kurgu, güzel bir senaryo, mükemmel oyuncular ve inanilmaz sürükleyici bir film görmek istiyorsaniz kesinlikle gidin derim. hayatimda izledigim en iyi filmlerden biri, kesinlikle mükemmel bir basyapit ve yilin en iyi filmi? gitmeyen çok üzülür. 
",1
2087,"türkiye de, en uzun süre gösterimde kalan film.... 
",1
2088,"türkiyede gösterime girecek mi acaba. 
",0
2089,"berbat ötesi kim demis türk sinemasi çag atladi diye yazik!. 
",0
2090,"almanya iyi gidiyor arkadaslar,,, çok farkli tempolu bir film,,,. basta siradan bir macera filmi olacak zannettim ama yok ne macerasi,,, çok iyi bi film...... 
",1
2091,"igrenç. 
",0
2092,"film degil manifesto anlayana tabi ki.... 
",1
2093,"arkadaslar senaryo gerçekten çok güzel; ama film teknik hata dolu.çok da güzel bir film yapamamislar.her seyde oldugu gibi bu filmde de iki asik var!!!. 
",0
2094,"gerard butler'in irlanda aksani olmasi sözkonusu degil zira kendisi iskoç... vizyona girmesini sabirsilikla bekliyorum... 
",1
2095,"harikulade!! bu film için ne söylenebilirki!! 4x4lük müthis bir film. senaryo, oyunculuklar, müzikler inanilmazdi. küçük augustun(evan) müzik tutkusunu inanilmaz bir performansla bize yansitan fredieye en büyük alkislar.... 
",1
2096,"dünyanin en igrenç filmi.. 
",0
2097,"aksiyon sahnelerinin fazla olacagini düsünüyordum ama bana az geldi. newyok sehrinin o harabe, bitik ve yalniz görüntüsü tüylerimi ürpertti. aslinda sinemada seyretmek lazim, evde keyfi çikmiyor. ben begendim, tavsiye ederim kesinlikle.... 
",1
2098,"bu kadrodan böyle bir film çikmis yazik olmus... oyunculuklar güzel ama senaryo ve filmin gidisi hiç de öyle degil.. yinede film e vasat demek haksizlik olur. benim degerlendirmem  (cd den izlenilebilir,ama sinemada para verip izlemeye degmez. özellikle ankarada yasiyorsaniz 2 ögrenci:24tl). 
",0
2099,"sasirtici bir film. keskin bir dram gibi baslayip komediyle devam ediyor. kesinlikle kaçirilmamali. hem gülüp hem düsünmek için!. 
",1
2100,"gerçekten kaliteli ve güzel bir film... 
",1
2101,"bence o kadar abartilacak bir sey deil ama yinede emege saygi acisindan  verdim. 
",0
2102,"jet li'nin en iyi filmlerinden biri. filmi 3. kez izliyorum ve son izleyisimde daha çok etkilendim!. en büyük jet li!. 
",1
2103,"vaktinize, paraniza, gözünüze yazik walla...o kadar korku filmi izledim ama 13. cuma dan sora izledigim en saçma sapan filmdi.... 
",0
2104,"hiç böyle yorum yazmam ama,haksizlik felanda etmiyorum.filmi söyle özetliym:. adi gibi,gerçekten sifir dedirtiyor............... .  . 
",0
2105,"yazik çok yazik güzelim türk sinemamizi böyle projelerle bitiriyorlar küçük duruma düsürüyorlar filmi panorada 21 seansinda izledim kaybettigim zamana acidim ilk defa sayin yönetmenler,senaristler ve yapimcilar soruyorum size daha kötüsü olabilir mi diye çok yazik. 
",0
2106,"ben filmi izlerken biraz sikildim diyebilirim.film gereksiz sahnelerle dolu.ancak senaryo biraz özgün diyebilirim.will smith gerçek bir oyuncu.tek kisilik dev kadro!!! . 
",1
2107,"hakan gerçekin oyunculugu disinda çok zayif bir film. . 
",0
2108,"cok iyi filmdi ama sonu biraz kötüydü sanki :/ . 
",1
2109,"kötününde ötesinde beterinde beteri bir film.harcadigim dakikalara aciyorum.. 
",0
2110,"skylinedan da dünyalar savasindan çok çok kötü bi film. filmin yüzde 70inde sadece amerikan askerlerinin yakin çekim yüzlerini görüyorsunuz zaten, sadece sonlarinda biraz eksin var oda filmi kurtarmiyor. hem görsel hem senaryo olarak çok zayif.. 
",0
2111,"ben bütün hayatim boyunca bu kadar berbat bisey izlemedim buna film demek bile saçma ancak 14-15 yaslarindaki çoluk çocuk tayfasinin begenebilecegi oyunculuklari berbat konusu sikici bes para etmez bir film. 
",0
2112,"ankarada oturanlar bilir ankammalden metroya bindim çankayaya gidene kadar vay anasini dedim artik anlayan anladi vay anasini demem ise sonuydu mükemmel final . 
",1
2113,"bu filme yorum yazmak bile büyük bi seref.söylenecek birsey yok harika.... 
",1
2114,"harry potter okurlarinin bir çogu zaten izelmistir izlemeyenler için söylüyorum. kendinizi yorup da gitmeyin filme. bu kadar saçma sapan çekilen bir harry pootter filmi daha yoktur. harry pootter hayrani olmayanlar içinse idare eder bir film çok sey beklemeyin. 
",0
2115,"tarihin içindeki gizem bi kez daha beni büyüledi süper bi film. 
",1
2116,"çok kötü bir film, hikaye yok , oyuncular kötü , görsel efektler bile kötü. 
",0
2117,"arkadaslar abartmayalim lütfen film için basyapit demek cinayet olur bu film son 20 dakikasina kadar inanilmaz sikici... ben 1 saat sikilip 20 dakika film izlemek istemeyenleri uyariyorum.. baska bir film deneyin . 
",0
2118,"harika bi filmdi bence! ba$arilarinin üstüne ba$ari eklemi$ler!.... tebrikler walla!.... 
",1
2119,"film mükemmel arkadaslar kesinlikle izlenmeli audrey in oynadigi amelie den sonraki en basarili film bence.. 
",1
2120,"aglamaktan bi süre sonra ben mozosist miyim kendime iskence ediyorum diye düsünmeme sebeb olmusturizlenince pisman olunmicagina inadigim bi film. 
",1
2121,"tek kelimeyle harika! ömrü hayatimda izledigim en iyi filmler arasina girmeyi basardi! bu bence bir basyapit.filmin sonu o kadar mükemmel ki agziniz acik kalir.bu filmi duymayan,izlemeyen kalmamali. mükemmel.... 
",1
2122,"yalnz izlemenizi neririm yoksa herkesin nnde alamanz gerekebilir.ahsen sonlara doru kendimi tutamadm. ok etkileyici bir filmdi.. 
",1
2123,"bastan sona sondan basa harika orta yol bile yok çizgiler dalgali degil isiklar renksiz veya çok renkli degil!!!zaman hizli degil...silahlarda sessiz degil film harika...!!!. 
",1
2124,"filmin sonu için 2 ihtimaliniz varsa sasirtici olmaz. sadece zaman kaybi.. 
",0
2125,"beyaz melek filmi tüm eksilerine ragmen iyi diyebilecegim bir filmdi ama bu film için aynisini söyleyemeyecegim,olmamis ne yazik ki.... 
",0
2126,"bence vasat bir filmdi oyunculuk biraz iyi ama filmi kurtaramiyorlar hele içinizdeki intikam ve yapilanlara karsi bir saldiri beklerken pat bitiyor... 
",0
2127,"böyle filmlerin çekilmesine vizyona girmesine ya da televizyonlarda yayinlanmasina karsiyim. insanlar zaten artik piskopatlik sinirinda yasiyorlar böyle filmlerde insanlari tetikliyor. film gerçekten gerilim. ama bu tarz filmler çekilmemeli.... 
",1
2128,"alakasi bile yok bu ne!animesiyle alakasi yok gitmeyin bence.. 
",0
2129,"- . . uzun zaman sonra ilk defa beni bir film izlerken kufrettirdi. icimden oh cektirdi belli sahnelerde ve kotu adamlara resmen sovdurttu.. . 
",1
2130,"zaten film berbat.bi de sahneler neden makaslanir anlamiyorum.ilk film gerçekten süperdi.ilk filmin bu kadar güzel olupta ikinci filmin berbat olmasi gerçekten üzücü.ilk filmin etkisiyle gidenler hayal kirikligina ugrayacaklar.bundanda eminim.. 
",0
2131,"on numara onn bu baska bisey ya masalsi çok gusel film izleyin mutlaka. 
",1
2132,"çok kötü bir filimdi aydemir akbasinda olmasi ekstra bir eksi puandi. 
",0
2133,"grafikler ve atmosfer çok vasat. senaryo ve kurgu kötü degil ama sikici ve yaraticiliktan uzak. film 3-9 yas arasi çocuklara hitap ediyor. pixar yapim sirketinin en vasat animasyon filmi. 100- 57. 
",0
2134,"tek kelimeyle fiyasko!.  izleyecek olanlara tavsiyem bosa zamaninizi bu filmi izleyerek harcamayin çok kötü bir film. 
",0
2135,"süprizlerle dolu bi film sonu güzel ve sasirtici jetli döktürmüs.... 
",1
2136,"2 dakka durusluk yok filmde :=)...çok iyi çikarmislar  .. . 
",1
2137,"beklentilerimin çok altinda bir film çikti. çinliler bile daha iyi yapmis. 1-2-3 eyvallah güzeldi. 4 hayel kirikligi herkes on numara demis .van diesel paul walker oynadi diyemi anlamadim. tokyo driften sonra çok vasat kaldi. artik 5 bekliyecegiz... 
",0
2138,"bence filim çok korkkunçu bazi yerlerde gözlerimi bile kapaptim bence gidiyon aksiyon ve korku vardi. 
",1
2139,"mükemmeldi geçekten yönetmen ve oyuncular isimlerinin hakkini vermis bir film fakat david bowie için ayri bir parantez açmak istiyorum bence filme çok güzel bir hava katmis ve de çok iyi oynamis... bu senenin iki favori filmimin de sihirbazlik filmi olmasi çok ilginç 
",1
2140,"bu nolannin her filmi imdb de o listede olmak zorundami ya :ss. 
",1
2141,"harika olmus herkese izlemesini tavsiye ederim.düzgün bir kadro ve basarili bir yapim kaçirmayin.tebrikler. 
",1
2142,"tam bir hayal kirikligi denebilir aslinda... bazen görsel efektler günü kurtarir fakat bu filmde hiçbir sey bu kadar basit bir konuyla yola çikan titanlarin öfkesini kurtaramaz... bence insan zekasiyla alay eden bir kurgu ve senaryoya sahipti.... 
",0
2143,"bir film bu kadamri kötü olur.hayatimda izledigim en kötü filmdi dünyayi kurtaran adam bile daha güzeldir bu filmden.-10 veriyorum, harcadim 2 saate aciyorum.. 
",0
2144,"son zamanlarda en cok güldügüm filmlerden bi tanesi eger pek düsünmeden sadece gülmek istiyorsaniz oldukca iyi bir secim olacaktir ayrica yan rollerde dahi son derece ünlü oyuncularin olmasi da filmin artisi. 
",1
2145,"mükemmel ve sikicligin yanina bile ugramadigi harika bir film. 
",1
2146,"bu aksam izledim filmi. uzun zamandir bu kadar sikici bi film izlememistim. oyuncularin çogu denildigi gibi bölge halkindan tamam ama bu kadar da amatör oynanmaz. görüntü kaliteside düsüktü.. herseye ragmen arada sikilsakta türk sinemasina destek vermeye devam etmeliyiz diye düsünüyorum.. 
",0
2147,"romero nun filmleri arasindaki kara bir leke..yazik olmus..sadece 20 dk izleyebildim. 
",0
2148,"olmamis,bir saniyesinde bile korkmadim,hep ayni tarz efektler insan daha iyi seyler bekliyor.. 
",0
